trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1836020,26,2,"Scio Church to Scio Ridge",,1,1702,shp-26-02,1,1
869020,6,2,"Ellsworth to Ypsilanti Transit Ctr",,1,1102,shp-6-62,1,1
1536010,6,1,"Ellsworth to Ypsilanti Transit Ctr",,1,701,shp-6-62,1,1
425070,4,3,"Washtenaw to YTC",,1,1507,shp-4-55,1,1
2193020,42,2,"Forest - MacArthur to MacArthur & Harris",,1,6902,shp-42-03,1,1
2611070,28,3,"28 Pauline to BTC",,0,3307,shp-28-10,1,1
2704010,30,1,"Jackson Rd to Meijer: Jackson Rd",,1,201,shp-30-05,1,1
2806010,47,1,"47 Harriet Michigan to YTC",,0,7901,shp-47-51,1,1
774020,33,2,"Newport to Blake Transit Ctr",,0,3902,shp-33-01,1,1
1104070,4,3,"Washtenaw to BTC",,0,1407,shp-4-06,1,1
498020,5,2,"Packard to Ypsilanti Transit Ctr",,1,8802,shp-5-07,1,1
3005020,62,2,"U-M - State St to Wolverine Tower",,0,9402,shp-62-54,1,1
2040020,4,2,"Washtenaw to YTC",,1,6202,shp-4-55,1,1
1067020,47,2,"47 Harriet Michigan to Hewistt & Ellsworth",,1,7602,shp-47-02,1,1
761070,43,3,"E Michigan Ave to Ypsilanti Transit Ctr",,0,7407,shp-43-51,1,1
629020,62,2,"U-M - State St to Wolverine Tower",,0,9602,shp-62-54,1,1
700070,43,3,"E Michigan Ave to Holmes & Ridge",,1,7407,shp-43-02,1,1
3085020,44,2,"44 Ecorse Tyler to YTC",,0,6502,shp-44-52,1,1
3043010,22,1,"Pontiac - Dhu Varren to Pierpont Commons",,1,101,shp-22-04,1,1
3055020,5,2,"Packard to Ypsilanti Transit Ctr",,1,8202,shp-5-07,1,1
1341010,27,1,"W. Stadium - Oak Valley to Meijer",,1,3401,shp-27-52,1,1
1636070,6,3,"Ellsworth to Ypsilanti Transit Ctr",,1,607,shp-6-62,1,1
1886070,47,3,"47 Harriet Michigan to YTC",,0,7407,shp-47-51,1,1
1383020,4,2,"Washtenaw to YTC",,1,5702,shp-4-55,1,1
2363020,43,2,"E Michigan Ave to Ypsilanti Transit Ctr",,0,7602,shp-43-51,1,1
2700020,61,2,"U-M Miller to Central Campus Transit Ctr",,0,9202,shp-61-02,1,1
93020,44,2,"44 Ecorse Tyler to West Willow",,1,6602,shp-44-02,1,1
1661020,23,2,"Plymouth to Plymouth Rd P&R",,1,2002,shp-23-60,1,1
1141020,47,2,"47 Harriet Michigan to Hewistt & Ellsworth",,1,7502,shp-47-02,1,1
1837010,45,1,"Grove to Ypsilanti Transit Ctr",,0,4401,shp-45-51,1,1
1092020,66,2,"Carpenter - Huron Pkwy to Pierpont Commons",,1,8202,shp-66-08,1,1
2133070,6,3,"Ellsworth to Ypsilanti Transit Ctr",,1,607,shp-6-62,1,1
1678020,43,2,"E Michigan Ave to Holmes & Ridge",,1,7602,shp-43-02,1,1
918070,44,3,"44 Ecorse Tyler to YTC",,0,6507,shp-44-52,1,1
2745020,45,2,"Grove to Harry & Grove",,1,6502,shp-45-03,1,1
1190020,62,2,"U-M - State St to Wolverine Tower",,0,9502,shp-62-54,1,1
533070,44,3,"44 Ecorse Tyler to West Willow",,1,6607,shp-44-02,1,1
1108020,68,2,"Harris - Ford to Holmes & Ridge",,0,7402,shp-68-51,1,1
2947070,43,3,"E Michigan Ave to Holmes & Ridge",,1,7407,shp-43-02,1,1
2325020,23,2,"Plymouth to Plymouth Rd P&R",,1,2402,shp-23-60,1,1
921020,46,2,"Huron Paint Creek to Huron River + Textile",,1,6602,shp-46-02,1,1
1769020,5,2,"A Packard to BTC",,0,8802,shp-5-01,1,1
1449020,4,2,"Washtenaw to BTC",,0,5202,shp-4-06,1,1
2483020,29,2,"Liberty to Scio Ridge",,1,1902,shp-29-51,1,1
1224010,46,1,"Paint Creek to Ypsilanti Transit Ctr",,0,6601,shp-46-51,1,1
1254020,68,2,"Harris - Ford to Holmes & Ridge",,0,7502,shp-68-51,1,1
2073070,29,3,"Liberty to Scio Ridge",,1,1707,shp-29-51,1,1
2290070,5,3,"A Packard to BTC",,0,7707,shp-5-01,1,1
1466010,6,1,"Ellsworth to Blake Transit Ctr",,0,601,shp-6-10,1,1
2564070,23,3,"Plymouth to Green Rd P&R",,1,3807,shp-23-61,1,1
555070,66,3,"Carpenter - Huron Pkwy to Pierpont Commons",,1,10307,shp-66-08,1,1
2768070,27,3,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3407,shp-27-04,1,1
2355070,31,3,"Dexter Ave to Jackson & Wagnor",,1,3407,shp-31-51,1,1
2247010,27,1,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3401,shp-27-04,1,1
480010,26,1,"Scio Church to BTC",,0,8101,shp-26-01,1,1
1444020,33,2,"Newport to Blake Transit Ctr",,0,3602,shp-33-01,1,1
2470070,32,3,"Miller - Maple to Pennsylvania & Maple",,1,4507,shp-32-55,1,1
2998020,27,2,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3002,shp-27-04,1,1
1625070,47,3,"47 Harriet Michigan to YTC",,0,7407,shp-47-51,1,1
2357010,24,1,"Eisenhower - Golfside to Blake Transit Ctr",,0,401,shp-24-04,1,1
1456020,4,2,"Washtenaw to YTC",,1,5202,shp-4-55,1,1
1608010,6,1,"Ellsworth to Blake Transit Ctr",,0,601,shp-6-10,1,1
46010,22,1,"Pontiac - Dhu Varren to Pierpont Commons",,1,101,shp-22-04,1,1
768020,6,2,"Ellsworth to Ypsilanti Transit Ctr",,1,1002,shp-6-62,1,1
955020,32,2,"Miller - Maple to Pennsylvania & Maple",,1,1502,shp-32-55,1,1
2866010,27,1,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3301,shp-27-04,1,1
1459070,47,3,"47 Harriet Michigan to Hewistt & Ellsworth",,1,7407,shp-47-02,1,1
2364010,26,1,"Scio Church to BTC",,0,8101,shp-26-01,1,1
925010,28,1,"28 Pauline to BTC",,0,3401,shp-28-10,1,1
678010,31,1,"Dexter Ave to Blake Transit Ctr",,0,501,shp-31-04,1,1
2671020,29,2,"Liberty to Scio Ridge",,1,1802,shp-29-51,1,1
2930020,29,2,"Liberty to Blake Transit Ctr",,0,1802,shp-29-01,1,1
2071020,22,2,"Pontiac - Dhu Varren to BTC",,0,3702,shp-22-01,1,1
1409020,45,2,"Grove to Ypsilanti Transit Ctr",,0,6802,shp-45-51,1,1
1647070,4,3,"Washtenaw to YTC",,1,1507,shp-4-55,1,1
2726020,23,2,"Plymouth to Plymouth Rd P&R",,1,2502,shp-23-60,1,1
1243070,4,3,"Washtenaw to BTC",,0,1707,shp-4-06,1,1
742020,25,2,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3202,shp-25-52,1,1
2912070,25,3,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3807,shp-25-52,1,1
2514020,27,2,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3102,shp-27-04,1,1
2946010,28,1,"28 Pauline to BTC",,0,3401,shp-28-10,1,1
1233020,6,2,"Ellsworth to Ypsilanti Transit Ctr",,1,1002,shp-6-62,1,1
1005020,34,2,"Maple - Dexter to Blake Transit Ctr",,0,4702,shp-34-01,1,1
1166020,45,2,"Grove to Ypsilanti Transit Ctr",,0,7002,shp-45-51,1,1
557020,4,2,"Washtenaw to BTC",,0,6002,shp-4-06,1,1
3078020,68,2,"Harris - Ford to Holmes & Ridge",,0,7502,shp-68-51,1,1
697020,30,2,"Jackson Rd to BTC",,0,3602,shp-30-51,1,1
1391070,22,3,"Pontiac - Dhu Varren to Pierpont Commons",,1,107,shp-22-04,1,1
1717070,31,3,"Dexter Ave to Jackson & Wagnor",,1,3407,shp-31-51,1,1
732010,25,1,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3401,shp-25-52,1,1
931020,26,2,"Scio Church to Scio Ridge",,1,1802,shp-26-02,1,1
2435020,33,2,"Newport to Blake Transit Ctr",,0,3502,shp-33-01,1,1
2901020,44,2,"44 Ecorse Tyler to West Willow",,1,6902,shp-44-02,1,1
2005020,29,2,"Liberty to Scio Ridge",,1,1802,shp-29-51,1,1
704020,33,2,"Newport to Warrington & Newport",,1,3902,shp-33-51,1,1
20020,65,2,"U-M - Downtown - Green to CCTC",,0,9002,shp-65-03,1,1
2340020,62,2,"62 UM State to CCTC",,1,9502,shp-62-06,1,1
776010,3,1," Huron River to BTC",,0,4301,shp-3-03,1,1
1528010,43,1,"E Michigan Ave to Ypsilanti Transit Ctr",,0,7901,shp-43-51,1,1
676020,23,2,"Plymouth to Blake Transit Ctr",,0,2302,shp-23-06,1,1
2832020,28,2,"Pauline to Maple & Pennsylvania",,1,2702,shp-28-12,1,1
2001020,29,2,"Liberty to Scio Ridge",,1,1702,shp-29-51,1,1
1605070,42,3,"Forest - MacArthur to MacArthur & Harris",,1,6607,shp-42-03,1,1
2950020,62,2,"U-M - State to Central Campus Transit Ctr",,1,9402,shp-62-08,1,1
1303020,5,2,"A Packard to BTC",,0,8502,shp-5-01,1,1
402020,27,2,"W. Stadium - Oak Valley to Meijer",,1,3002,shp-27-52,1,1
2259020,27,2,"W. Stadium - Oak Valley to Meijer",,1,3202,shp-27-52,1,1
860070,4,3,"Washtenaw to BTC",,0,1707,shp-4-06,1,1
2840020,5,2,"Packard to Ypsilanti Transit Ctr",,1,8702,shp-5-07,1,1
1938070,26,3,"Scio Church to BTC",,0,1607,shp-26-01,1,1
207010,43,1,"E Michigan Ave to Holmes & Ridge",,1,7901,shp-43-02,1,1
2747020,5,2,"Packard to Meijer: Carpenter Rd",,1,8502,shp-5-08,1,1
2837020,4,2,"Washtenaw to YTC",,1,5802,shp-4-55,1,1
2100020,6,2,"Ellsworth to Blake Transit Ctr",,0,1302,shp-6-10,1,1
2798010,47,1,"47 Harriet Michigan to YTC",,0,7901,shp-47-51,1,1
573020,25,2,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3102,shp-25-09,1,1
1950070,23,3,"Plymouth to Green Rd P&R",,1,3607,shp-23-61,1,1
45020,26,2,"Scio Church to Scio Ridge",,1,1802,shp-26-02,1,1
663010,6,1,"Ellsworth to Ypsilanti Transit Ctr",,1,601,shp-6-62,1,1
1861020,47,2,"47 Harriet Michigan to YTC",,0,7402,shp-47-51,1,1
790070,23,3,"Plymouth to Green Rd P&R",,1,3607,shp-23-61,1,1
214020,68,2,"Harris -Ford to Gault Village",,1,7402,shp-68-03,1,1
560020,3,2," Huron River to BTC",,0,7202,shp-3-03,1,1
390070,3,3," Huron River to YTC",,1,4207,shp-3-53,1,1
1202020,26,2,"Scio Church to BTC",,0,1802,shp-26-01,1,1
658010,44,1,"44 Ecorse Tyler to West Willow",,1,6601,shp-44-02,1,1
3084070,4,3,"Washtenaw to YTC",,1,1707,shp-4-55,1,1
2634020,30,2,"Jackson Rd to BTC",,0,4102,shp-30-51,1,1
2228020,6,2,"Ellsworth to Blake Transit Ctr",,0,1102,shp-6-10,1,1
2230010,6,1,"Ellsworth to Blake Transit Ctr",,0,701,shp-6-10,1,1
1741070,25,3,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3807,shp-25-09,1,1
999070,28,3,"28 Pauline to BTC",,0,3407,shp-28-10,1,1
1346070,47,3,"47 Harriet Michigan to YTC",,0,7407,shp-47-51,1,1
2906010,44,1,"44 Ecorse Tyler to West Willow",,1,6501,shp-44-02,1,1
2224020,33,2,"Newport to Warrington & Newport",,1,3702,shp-33-51,1,1
975010,23,1,"Plymouth to Green Rd P&R",,1,201,shp-23-61,1,1
2905020,28,2,"28 Pauline to BTC",,0,2702,shp-28-10,1,1
1441020,5,2,"A Packard to BTC",,0,8502,shp-5-01,1,1
686020,42,2,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,6902,shp-42-52,1,1
1530020,4,2,"Washtenaw to BTC",,0,6202,shp-4-06,1,1
1093020,3,2," Huron River to BTC",,0,7202,shp-3-03,1,1
2851020,66,2,"Carpenter - Huron Pkwy to Green Rd P&R",,1,8702,shp-66-10,1,1
1815070,46,3,"Huron Paint Creek to Huron River + Textile",,1,6607,shp-46-02,1,1
495020,23,2,"Plymouth to Blake Transit Ctr",,0,2202,shp-23-06,1,1
2962010,42,1,"Forest - MacArthur to MacArthur & Harris",,1,6501,shp-42-03,1,1
2786070,29,3,"Liberty to Scio Ridge",,1,1707,shp-29-51,1,1
2450020,6,2,"Ellsworth to Blake Transit Ctr",,0,1102,shp-6-10,1,1
2805010,4,1,"Washtenaw to BTC",,0,5001,shp-4-06,1,1
1427020,26,2,"Scio Church to BTC",,0,1802,shp-26-01,1,1
1266020,28,2,"Pauline to Maple & Pennsylvania",,1,2002,shp-28-12,1,1
907020,62,2,"U-M - State to Central Campus Transit Ctr",,1,9402,shp-62-08,1,1
936010,28,1,"Pauline to Maple & Pennsylvania",,1,3301,shp-28-12,1,1
2065020,5,2,"Packard to Ypsilanti Transit Ctr",,1,8102,shp-5-07,1,1
1215010,47,1,"47 Harriet Michigan to Hewistt & Ellsworth",,1,7901,shp-47-02,1,1
609070,31,3,"Dexter Ave to Jackson & Wagnor",,1,3407,shp-31-51,1,1
301020,46,2,"Paint Creek to Ypsilanti Transit Ctr",,0,6602,shp-46-51,1,1
2721020,3,2," Huron River to BTC",,0,7102,shp-3-03,1,1
2938070,26,3,"Scio Church to Scio Ridge",,1,1607,shp-26-02,1,1
2253020,3,2," Huron River to YTC",,1,7302,shp-3-53,1,1
180020,66,2,"Carpenter - Huron Pkwy to Green Rd P&R",,1,8302,shp-66-10,1,1
1912070,45,3,"Grove to Harry & Grove",,1,7707,shp-45-03,1,1
2561020,43,2,"E Michigan Ave to Ypsilanti Transit Ctr",,0,7602,shp-43-51,1,1
2638020,44,2,"44 Ecorse Tyler to West Willow",,1,6802,shp-44-02,1,1
3068020,31,2,"Dexter Ave to Blake Transit Ctr",,0,1402,shp-31-04,1,1
2231010,24,1,"Eisenhower - Golfside to Blake Transit Ctr",,0,501,shp-24-04,1,1
2083020,62,2,"U-M - State St to Central Campus Transit Ctr",,1,9302,shp-62-07,1,1
308020,43,2,"E Michigan Ave to Ypsilanti Transit Ctr",,0,7502,shp-43-51,1,1
1967020,42,2,"Forest - MacArthur to MacArthur & Harris",,1,6502,shp-42-03,1,1
2105070,22,3,"Pontiac - Dhu Varren to Pierpont Commons",,1,107,shp-22-04,1,1
1171020,31,2,"Dexter Ave to Blake Transit Ctr",,0,1602,shp-31-04,1,1
1968020,66,2,"Carpenter - Huron Pkwy to Meijer",,0,8402,shp-66-51,1,1
2677020,23,2,"Plymouth to Blake Transit Ctr",,0,2702,shp-23-06,1,1
510010,47,1,"47 Harriet Michigan to YTC",,0,7901,shp-47-51,1,1
1920020,5,2,"Packard to Meijer: Carpenter Rd",,1,8402,shp-5-08,1,1
478070,66,3,"Carpenter - Huron Pkwy to Meijer Carpenter Rd",,0,10307,shp-66-58,1,1
948020,28,2,"28 Pauline to BTC",,0,2302,shp-28-10,1,1
1025070,46,3,"Paint Creek to Ypsilanti Transit Ctr",,0,6507,shp-46-51,1,1
95070,66,3,"Carpenter - Huron Pkwy to Meijer Carpenter Rd",,0,10307,shp-66-58,1,1
1395070,4,3,"Washtenaw to YTC",,1,1707,shp-4-55,1,1
693070,6,3,"Ellsworth to Blake Transit Ctr",,0,607,shp-6-10,1,1
44020,24,2,"Eisenhower - Golfside to St. Joe's Hospital",,1,702,shp-24-59,1,1
1155020,5,2,"Packard to Ypsilanti Transit Ctr",,1,8102,shp-5-07,1,1
2855010,47,1,"47 Harriet Michigan to Hewistt & Ellsworth",,1,7901,shp-47-02,1,1
245070,47,3,"47 Harriet Michigan to YTC",,0,7407,shp-47-51,1,1
153070,27,3,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3307,shp-27-04,1,1
2095020,26,2,"Scio Church to BTC",,0,1802,shp-26-01,1,1
961010,26,1,"Scio Church to Scio Ridge",,1,8101,shp-26-02,1,1
2324020,64,2,"Geddes - E. Stadium to Pioneer High School P&R ",,1,10202,shp-64-53,1,1
2169020,3,2," Huron River to BTC",,0,7302,shp-3-03,1,1
1052020,6,2,"Ellsworth to Blake Transit Ctr",,0,1102,shp-6-10,1,1
1196020,23,2,"Plymouth to Plymouth Rd P&R",,1,2402,shp-23-60,1,1
416070,4,3,"Washtenaw to BTC",,0,1607,shp-4-06,1,1
632020,46,2,"Huron Paint Creek to Huron River + Textile",,1,6702,shp-46-02,1,1
1612020,46,2,"Paint Creek to Ypsilanti Transit Ctr",,0,6502,shp-46-51,1,1
2794020,4,2,"Washtenaw to YTC",,1,6202,shp-4-55,1,1
1673020,28,2,"28 Pauline to BTC",,0,2102,shp-28-10,1,1
2541020,62,2,"62 UM State to CCTC",,1,9402,shp-62-06,1,1
241010,3,1," Huron River to BTC",,0,4301,shp-3-03,1,1
2556020,22,2,"Pontiac - Dhu Varren to Pierpont Commons",,1,3502,shp-22-04,1,1
1998070,32,3,"Miller - Maple to Pennsylvania & Maple",,1,4507,shp-32-55,1,1
2371020,68,2,"Harris - Ford to Holmes & Ridge",,0,7602,shp-68-51,1,1
2848020,23,2,"Plymouth to Blake Transit Ctr",,0,2502,shp-23-06,1,1
2735070,26,3,"Scio Church to BTC",,0,1407,shp-26-01,1,1
3040020,31,2,"Dexter Ave to Jackson & Wagnor",,1,1602,shp-31-51,1,1
176070,24,3,"Eisenhower - Golfside to St. Joe's Hospital",,1,407,shp-24-59,1,1
1004070,44,3,"44 Ecorse Tyler to YTC",,0,6607,shp-44-52,1,1
815020,66,2,"Carpenter - Huron Pkwy to Meijer",,0,8602,shp-66-52,1,1
796020,4,2,"Washtenaw to BTC",,0,6402,shp-4-06,1,1
300020,23,2,"Plymouth to Blake Transit Ctr",,0,2402,shp-23-07,1,1
1378070,29,3,"Liberty to Scio Ridge",,1,1507,shp-29-51,1,1
1646020,47,2,"47 Harriet Michigan to YTC",,0,7602,shp-47-51,1,1
177020,23,2,"Plymouth to Plymouth Rd P&R",,1,2002,shp-23-60,1,1
2635020,24,2,"Eisenhower - Golfside to St. Joe's Hospital",,1,702,shp-24-59,1,1
1680020,3,2," Huron River to YTC",,1,7002,shp-3-53,1,1
1635010,32,1,"Miller - Maple to Blake Transit Ctr",,0,4501,shp-32-06,1,1
1505020,46,2,"Huron Paint Creek to Huron River + Textile",,1,6502,shp-46-02,1,1
2836020,32,2,"Miller - Maple to Blake Transit Ctr",,0,1502,shp-32-06,1,1
2539020,6,2,"Ellsworth to Ypsilanti Transit Ctr",,1,1202,shp-6-62,1,1
143020,4,2,"Washtenaw to YTC",,1,4802,shp-4-55,1,1
1683020,28,2,"28 Pauline to BTC",,0,2202,shp-28-10,1,1
1904010,46,1,"Huron Paint Creek to Huron River + Textile",,1,6501,shp-46-02,1,1
2166020,62,2,"U-M - State St to Wolverine Tower",,0,9602,shp-62-54,1,1
1719020,5,2,"Packard to Meijer: Carpenter Rd",,1,8002,shp-5-08,1,1
468020,28,2,"Pauline to Maple & Pennsylvania",,1,2902,shp-28-12,1,1
1175020,46,2,"Paint Creek to Ypsilanti Transit Ctr",,0,6702,shp-46-51,1,1
2697070,6,3,"Ellsworth to Blake Transit Ctr",,0,707,shp-6-10,1,1
710020,5,2,"A Packard to BTC",,0,8302,shp-5-01,1,1
234070,46,3,"Huron Paint Creek to Huron River + Textile",,1,6507,shp-46-02,1,1
166020,30,2,"Jackson Rd to BTC",,0,3502,shp-30-51,1,1
1087020,24,2,"Eisenhower - Golfside to Blake Transit Ctr",,0,402,shp-24-01,1,1
2048020,22,2,"Pontiac - Dhu Varren to Pierpont Commons",,1,3502,shp-22-04,1,1
1885020,68,2,"Harris - Ford to Holmes & Ridge",,0,7402,shp-68-51,1,1
2054020,27,2,"W. Stadium - Oak Valley to Meijer",,1,3102,shp-27-52,1,1
159020,30,2,"Jackson Rd to BTC",,0,4002,shp-30-51,1,1
434070,27,3,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3407,shp-27-04,1,1
3027020,22,2,"Pontiac - Dhu Varren to BTC",,0,3702,shp-22-01,1,1
782020,61,2,"U-M Miller to Miller Rd P+R",,1,9202,shp-61-51,1,1
2951010,42,1,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,6601,shp-42-52,1,1
2455020,26,2,"Scio Church to BTC",,0,1702,shp-26-01,1,1
2920020,26,2,"Scio Church to BTC",,0,1502,shp-26-01,1,1
1556070,23,3,"Plymouth to Blake Transit Ctr",,0,3507,shp-23-08,1,1
1334010,32,1,"Miller - Maple to Pennsylvania & Maple",,1,4501,shp-32-55,1,1
3028070,4,3,"Washtenaw to YTC",,1,1507,shp-4-55,1,1
711020,3,2," Huron River to BTC",,0,7002,shp-3-03,1,1
1174020,32,2,"Miller - Maple to Pennsylvania & Maple",,1,1402,shp-32-55,1,1
2756020,3,2," Huron River to BTC",,0,7102,shp-3-03,1,1
32020,4,2,"Washtenaw to BTC",,0,6102,shp-4-06,1,1
531020,28,2,"Pauline to Maple & Pennsylvania",,1,3002,shp-28-12,1,1
1940070,5,3,"A Packard to BTC",,0,7807,shp-5-01,1,1
3023070,4,3,"Washtenaw to BTC",,0,1507,shp-4-06,1,1
830020,43,2,"E Michigan Ave to Ypsilanti Transit Ctr",,0,7602,shp-43-51,1,1
1937020,30,2,"Jackson Rd to Meijer: Jackson Rd",,1,3602,shp-30-05,1,1
2997020,45,2,"Grove to Harry & Grove",,1,6802,shp-45-03,1,1
552070,5,3,"Packard to Ypsilanti Transit Ctr",,1,7707,shp-5-07,1,1
490020,28,2,"Pauline to Maple & Pennsylvania",,1,3202,shp-28-12,1,1
2625020,61,2,"U-M Miller to Central Campus Transit Ctr",,0,9002,shp-61-02,1,1
2099020,26,2,"Scio Church to Scio Ridge",,1,1902,shp-26-02,1,1
368020,45,2,"Grove to Ypsilanti Transit Ctr",,0,6502,shp-45-51,1,1
1244070,27,3,"W. Stadium - Oak Valley to Meijer",,1,3407,shp-27-52,1,1
746020,64,2,"Geddes - E. Stadium to Central Campus Transit Ctr",,0,9802,shp-64-02,1,1
906020,30,2,"Jackson Rd to Meijer: Jackson Rd",,1,4002,shp-30-05,1,1
844070,42,3,"Forest - MacArthur to MacArthur & Harris",,1,6507,shp-42-03,1,1
3007070,43,3,"E Michigan Ave to Holmes & Ridge",,1,7407,shp-43-02,1,1
655070,24,3,"Eisenhower - Golfside to St. Joe's Hospital",,1,407,shp-24-59,1,1
584070,4,3,"Washtenaw to BTC",,0,1607,shp-4-06,1,1
1073020,29,2,"Liberty to Scio Ridge",,1,1802,shp-29-51,1,1
565010,45,1,"Grove to Ypsilanti Transit Ctr",,0,4301,shp-45-51,1,1
2523020,24,2,"Eisenhower - Golfside to St. Joe's Hospital",,1,402,shp-24-59,1,1
2472070,28,3,"28 Pauline to BTC",,0,3307,shp-28-10,1,1
1599070,25,3,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3607,shp-25-52,1,1
1336020,34,2,"Maple - Dexter to Blake Transit Ctr",,0,4602,shp-34-01,1,1
144020,26,2,"Scio Church to BTC",,0,1902,shp-26-01,1,1
1689020,47,2,"47 Harriet Michigan to YTC",,0,7502,shp-47-51,1,1
2438020,62,2,"U-M - State St to Central Campus Transit Ctr",,1,9302,shp-62-07,1,1
54020,42,2,"Forest - MacArthur to MacArthur & Harris",,1,6902,shp-42-03,1,1
205010,32,1,"Miller - Maple to Blake Transit Ctr",,0,4501,shp-32-06,1,1
35070,22,3,"Pontiac - Dhu Varren to Pierpont Commons",,1,107,shp-22-04,1,1
2566020,31,2,"Dexter Ave to Jackson & Wagnor",,1,1502,shp-31-51,1,1
1399020,66,2,"Carpenter - Huron Pkwy to Meijer",,0,8302,shp-66-51,1,1
1009070,28,3,"Pauline to Maple & Pennsylvania",,1,3307,shp-28-12,1,1
1917010,22,1,"Pontiac - Dhu Varren to Pierpont Commons",,1,101,shp-22-04,1,1
514020,43,2,"E Michigan Ave to Ypsilanti Transit Ctr",,0,7402,shp-43-51,1,1
219070,32,3,"Miller - Maple to Pennsylvania & Maple",,1,4507,shp-32-55,1,1
259070,47,3,"47 Harriet Michigan to YTC",,0,7407,shp-47-51,1,1
1363010,25,1,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3301,shp-25-52,1,1
1520020,22,2,"Pontiac - Dhu Varren to BTC",,0,3502,shp-22-01,1,1
2867020,46,2,"Huron Paint Creek to Huron River + Textile",,1,6902,shp-46-02,1,1
2180020,5,2,"B Packard to BTC",,0,8302,shp-5-02,1,1
1610020,66,2,"Carpenter - Huron Pkwy to Meijer",,0,8702,shp-66-51,1,1
871020,62,2,"U-M - State St to Wolverine Tower",,0,9502,shp-62-54,1,1
2992020,5,2,"B Packard to BTC",,0,8502,shp-5-02,1,1
2429010,45,1,"Grove to Ypsilanti Transit Ctr",,0,4301,shp-45-51,1,1
140010,46,1,"Paint Creek to Ypsilanti Transit Ctr",,0,6601,shp-46-51,1,1
2110020,32,2,"Miller - Maple to Blake Transit Ctr",,0,1602,shp-32-06,1,1
409020,47,2,"47 Harriet Michigan to Hewistt & Ellsworth",,1,7402,shp-47-02,1,1
2958070,4,3,"Washtenaw to BTC",,0,1407,shp-4-06,1,1
2696020,25,2,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3202,shp-25-52,1,1
1681070,44,3,"44 Ecorse Tyler to YTC",,0,6507,shp-44-52,1,1
2746020,4,2,"Washtenaw to YTC",,1,6202,shp-4-55,1,1
1804020,47,2,"47 Harriet Michigan to YTC",,0,7402,shp-47-51,1,1
2925070,28,3,"Pauline to Maple & Pennsylvania",,1,3407,shp-28-12,1,1
2490020,6,2,"Ellsworth to Ypsilanti Transit Ctr",,1,1002,shp-6-62,1,1
2416020,62,2,"62 UM State to CCTC",,1,9302,shp-62-06,1,1
1744020,62,2,"U-M - State St to Wolverine Tower",,0,9302,shp-62-54,1,1
1931020,4,2,"Washtenaw to BTC",,0,4902,shp-4-06,1,1
256020,62,2,"U-M - State St to Wolverine Tower",,0,9602,shp-62-54,1,1
262020,22,2,"Pontiac - Dhu Varren to BTC",,0,4002,shp-22-01,1,1
220020,28,2,"Pauline to Maple & Pennsylvania",,1,2502,shp-28-12,1,1
2119020,25,2,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3202,shp-25-52,1,1
1310070,30,3,"Jackson Rd to Meijer: Jackson Rd",,1,3507,shp-30-05,1,1
1360020,30,2,"Jackson Rd to Meijer: Jackson Rd",,1,3802,shp-30-05,1,1
466020,5,2,"Packard to Meijer: Carpenter Rd",,1,8602,shp-5-08,1,1
14010,25,1,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3401,shp-25-09,1,1
1863020,4,2,"Washtenaw to YTC",,1,5602,shp-4-55,1,1
113020,45,2,"Grove to Ypsilanti Transit Ctr",,0,6902,shp-45-51,1,1
221010,30,1,"Jackson Rd to BTC",,0,301,shp-30-51,1,1
2155070,44,3,"44 Ecorse Tyler to West Willow",,1,6507,shp-44-02,1,1
167070,27,3,"W. Stadium - Oak Valley to Meijer",,1,3307,shp-27-52,1,1
1790020,4,2,"Washtenaw to YTC",,1,6402,shp-4-55,1,1
102020,23,2,"Plymouth to Blake Transit Ctr",,0,2502,shp-23-06,1,1
2257070,30,3,"Jackson Rd to Meijer: Jackson Rd",,1,3507,shp-30-05,1,1
2046020,30,2,"Jackson Rd to BTC",,0,3602,shp-30-51,1,1
1705020,22,2,"Pontiac - Dhu Varren to BTC",,0,3502,shp-22-01,1,1
397020,25,2,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3002,shp-25-52,1,1
